image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,Undertone,PrimaryColorFamily,language,Family,Shade,Interior/Exterior,cdp,Color Collection,Opacity,Mood,Project,Style
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-221-gray-horse-2140-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2140-50/gray-horse,"['Gray Horse', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2140-50/gray-horse,2024-07-22T01:46:01Z,Gray Horse 2140-50 | Benjamin Moore,2024-07-22T01:46:01Z,Color,A touch of sage gives this medium gray interesting depth.,a7334453412586dfe0603d96295034902f50b982,1,,"{'title': '<em>Gray</em> Horse 2140-50 | Benjamin Moore', 'sections': '<em>Gray</em> Horse', 'description': 'A touch of sage gives this medium <em>gray</em> interesting depth.', 'color_name': '<em>Gray</em> Horse', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2140-50&#x2F;<em>gray</em>-horse'}",624268f5e7b9d27da80f423d,2140-50,Medium,Cool,B9BBB1,Gray Horse,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-226-gray-shower-2125-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2125-30/gray-shower,"['Gray Shower', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2125-30/gray-shower,2024-07-22T01:40:50Z,Gray Shower 2125-30 | Benjamin Moore,2024-07-22T01:40:50Z,Color,A dark slate gray with an appealing cool cast.,07301098021493f90f949278b8326544991a7f40,1,,"{'title': '<em>Gray</em> Shower 2125-30 | Benjamin Moore', 'sections': '<em>Gray</em> Shower', 'description': 'A dark slate <em>gray</em> with an appealing cool cast.', 'color_name': '<em>Gray</em> Shower', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2125-30&#x2F;<em>gray</em>-shower'}",62425aaf28ccbc3634dd9d2d,2125-30,Dark,Cool,6D7378,Gray Shower,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-228-anchor-gray-2126-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2126-30/anchor-gray,"['Anchor Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2126-30/anchor-gray,2024-07-22T01:42:49Z,Anchor Gray 2126-30 | Benjamin Moore,2024-07-22T01:42:49Z,Color,An adaptable dark gray that can quietly command a space.,896f9ff129b3ca4fae97699d79542fcc94b57df9,1,,"{'title': 'Anchor <em>Gray</em> 2126-30 | Benjamin Moore', 'sections': 'Anchor <em>Gray</em>', 'description': 'An adaptable dark <em>gray</em> that can quietly command a space.', 'color_name': 'Anchor <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2126-30&#x2F;anchor-<em>gray</em>'}",62425b0a64441f29ed005592,2126-30,Dark,Cool,5C6167,Anchor Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-231-puritan-gray-HC-164-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-164/puritan-gray,"['Puritan Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-164/puritan-gray,2024-07-21T23:37:25Z,Puritan Gray HC-164 | Benjamin Moore,2024-07-21T23:37:25Z,Color,A dignified medium gray with a gently cool cast.,5d8d2738b7ecf806a319bb611e53e92940cf24fa,1,,"{'title': 'Puritan <em>Gray</em> HC-164 | Benjamin Moore', 'sections': 'Puritan <em>Gray</em>', 'description': 'A dignified medium <em>gray</em> with a gently cool cast.', 'color_name': 'Puritan <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-164&#x2F;puritan-<em>gray</em>'}",6242abb964441f92fc0048f4,HC-164,Medium,Cool,979F9B,Puritan Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-211-duxbury-gray-HC-163-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-163/duxbury-gray,"['Duxbury Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-163/duxbury-gray,2024-07-21T23:54:17Z,Duxbury Gray HC-163 | Benjamin Moore,2024-07-21T23:54:17Z,Color,A unique medium gray with a trace of green.,06d537f420c3b6a7b48ccb1ac87f263d69a6fac7,1,,"{'title': 'Duxbury <em>Gray</em> HC-163 | Benjamin Moore', 'sections': 'Duxbury <em>Gray</em>', 'description': 'A unique medium <em>gray</em> with a trace of green.', 'color_name': 'Duxbury <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-163&#x2F;duxbury-<em>gray</em>'}",6242ac25e7b9d2738b0f3b7f,HC-163,Medium,Cool,7F867F,Duxbury Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-208-imperial-gray-1571-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1571/imperial-gray,"['Imperial Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/1571/imperial-gray,2024-07-31T19:03:35Z,Imperial Gray 1571 | Benjamin Moore,2024-07-20T18:44:19Z,Color,A refined shade of blue with a cool gray undertone.,96c6edbb2a4a2e50e7254b9ff9f555dbe0127e50,1,,"{'title': 'Imperial <em>Gray</em> 1571 | Benjamin Moore', 'sections': 'Imperial <em>Gray</em>', 'description': 'A refined shade of blue with a cool <em>gray</em> undertone.', 'color_name': 'Imperial <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1571&#x2F;imperial-<em>gray</em>', 'Family': '<em>Gray</em>'}",6242ab41196a6780508965bc,1571,,,B0B9B2,Imperial Gray,,,,"['Gray', 'Neutral']",Medium,"['Interior', 'Exterior']",true,"['Benjamin Moore Classics&reg;', 'Woodluxe<sup><small>&reg;</small></sup> Exterior Wood Stain Colors']","['Semi-Solid', 'Semi-Transparent', 'Solid', 'Ultra Flat Solid']",Timeless,"['Deck', 'Fence', 'Office']",Pastel
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-085-nantucket-gray-HC-111-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-111/nantucket-gray,"['Nantucket Gray', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-111/nantucket-gray,2024-07-22T01:09:47Z,Nantucket Gray HC-111 | Benjamin Moore,2024-07-22T01:09:46Z,Color,A stylish gray-green reminiscent of fog settling over grassy fields.,1b5f5132e3e8623655122af8db47a36a19f19cfa,1,,"{'title': 'Nantucket <em>Gray</em> HC-111 | Benjamin Moore', 'sections': 'Nantucket <em>Gray</em>', 'description': 'A stylish <em>gray</em>-green reminiscent of fog settling over grassy fields.', 'color_name': 'Nantucket <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-111&#x2F;nantucket-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242ce7b196a679dac89623f,HC-111,Medium,Warm,AFAB93,Nantucket Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-184-cromwell-gray-HC-103-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-103/cromwell-gray,"['Cromwell Gray', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-103/cromwell-gray,2024-07-21T21:06:30Z,Cromwell Gray HC-103 | Benjamin Moore,2024-07-21T21:06:30Z,Color,"Elements of brown and gray bring depth to this dark, sophisticated neutral.",36f29a3294ff5ad319ef01dd0b2559578d0ba8c9,1,,"{'title': 'Cromwell <em>Gray</em> HC-103 | Benjamin Moore', 'sections': 'Cromwell <em>Gray</em>', 'description': 'Elements of brown and <em>gray</em> bring depth to this dark, sophisticated neutral.', 'color_name': 'Cromwell <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-103&#x2F;cromwell-<em>gray</em>'}",62426c33e7b9d2c21a0f4002,HC-103,Dark,Warm,7F7766,Cromwell Gray,Brown,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-208-gray-wisp-CC-670-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cc-670/gray-wisp,"['Gray Wisp', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/cc-670/gray-wisp,2024-07-22T03:09:40Z,Gray Wisp CC-670 | Benjamin Moore,2024-07-03T12:42:16Z,Color,This light gray gets its calm from a drop of aloe green.,1da085c86a5454db0db62ef2158454de5d730adf,1,,"{'title': '<em>Gray</em> Wisp CC-670 | Benjamin Moore', 'sections': '<em>Gray</em> Wisp', 'description': 'This light <em>gray</em> gets its calm from a drop of aloe green.', 'color_name': '<em>Gray</em> Wisp', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cc-670&#x2F;<em>gray</em>-wisp', 'Undertone': '<em>Gray</em>'}",6243049c196a6717338948d4,CC-670,Medium,Cool,BFC6BB,Gray Wisp,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-cliffside-gray-HC-180-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-180/cliffside-gray,"['Cliffside Gray', 'Matching Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/hc-180/cliffside-gray,2024-07-22T00:30:12Z,Cliffside Gray HC-180 | Benjamin Moore,2024-07-22T00:30:11Z,Color,A breezy wash of gray that conjures pale driftwood.,5188a37444c11130fea07c7c66c88c752a8d4387,1,,"{'title': 'Cliffside <em>Gray</em> HC-180 | Benjamin Moore', 'sections': 'Cliffside <em>Gray</em>', 'description': 'A breezy wash of <em>gray</em> that conjures pale driftwood.', 'color_name': 'Cliffside <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-180&#x2F;cliffside-<em>gray</em>'}",62426b3f64441f90bf00497f,HC-180,Light,Cool,CCD0CA,Cliffside Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-220-marina-gray-1599-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1599/marina-gray,"['Marina Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1599/marina-gray,2024-07-22T02:09:50Z,Marina Gray 1599 | Benjamin Moore,2024-07-22T02:09:49Z,Color,"This cool neutral features an infusion of gray, reminiscent of a bustling harbor on a foggy fall morning.",d819a23a4e2763f3100d55ad1e4a341e5bd9d671,1,,"{'title': 'Marina <em>Gray</em> 1599 | Benjamin Moore', 'sections': 'Marina <em>Gray</em>', 'description': 'This cool neutral features an infusion of <em>gray</em>, reminiscent of a bustling harbor on a foggy fall morning.', 'color_name': 'Marina <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1599&#x2F;marina-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",62428f4028ccbc1896dda1ea,1599,Medium,Cool,ADB3B3,Marina Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-219-york-gray-CW-45-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-45/york-gray,"['York Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-45/york-gray,2024-07-22T00:58:08Z,York Gray CW-45 | Benjamin Moore,2024-07-22T00:58:08Z,Color,"This soft, versatile shade of pale gray echos the stone color suggested in 18th century British builders manuals.",e77fa18a5db2b7e28e5b377a6971e8d2fcef4909,1,,"{'title': 'York <em>Gray</em> CW-45 | Benjamin Moore', 'sections': 'York <em>Gray</em>', 'description': 'This soft, versatile shade of pale <em>gray</em> echos the stone color suggested in 18th century British builders manuals.', 'color_name': 'York <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-45&#x2F;york-<em>gray</em>'}",62427bb064441f4bd10062fc,CW-45,Light,Warm,D2CBB9,York Gray,Beige,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-204-pelham-gray-CW-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-70/pelham-gray,"['Pelham Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-70/pelham-gray,2024-07-22T00:59:17Z,Pelham Gray CW-70 | Benjamin Moore,2024-07-22T00:59:17Z,Color,"An elegant, earthy shade of deep gray, this color evokes the 18th century custom of mixing white and black pigments.",6fa1232178ced4aa80f9cbd9b96f4d9cb3885fc9,1,,"{'title': 'Pelham <em>Gray</em> CW-70 | Benjamin Moore', 'sections': 'Pelham <em>Gray</em>', 'description': 'An elegant, earthy shade of deep <em>gray</em>, this color evokes the 18th century custom of mixing white and black pigments.', 'color_name': 'Pelham <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-70&#x2F;pelham-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",62473f06e7b9d232990f4146,CW-70,Dark,Warm,847A67,Pelham Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-218-lead-gray-2131-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2131-30/lead-gray,"['Lead Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2131-30/lead-gray,2024-07-21T19:27:47Z,Lead Gray 2131-30 | Benjamin Moore,2024-07-21T19:27:47Z,Color,"Nearly black, this alluring dark gray features a whisper of green undertone.",d62961d68575ad71325b8e73c281c8c4ac77e915,1,,"{'title': 'Lead <em>Gray</em> 2131-30 | Benjamin Moore', 'sections': 'Lead <em>Gray</em>', 'description': 'Nearly black, this alluring dark <em>gray</em> features a whisper of green undertone.', 'color_name': 'Lead <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2131-30&#x2F;lead-<em>gray</em>'}",62429476196a670a7a896ec6,2131-30,Dark,Cool,434E52,Lead Gray,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-196-cloudy-gray-2107-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2107-70/cloudy-gray,"['Cloudy Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2107-70/cloudy-gray,2024-07-21T19:35:00Z,Cloudy Gray 2107-70 | Benjamin Moore,2024-07-21T19:35:00Z,Color,A dusty pale gray with underlying hints of pink and lilac.,77578e306a9f57d12ac33294c2d746f09a81e953,1,,"{'title': 'Cloudy <em>Gray</em> 2107-70 | Benjamin Moore', 'sections': 'Cloudy <em>Gray</em>', 'description': 'A dusty pale <em>gray</em> with underlying hints of pink and lilac.', 'color_name': 'Cloudy <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2107-70&#x2F;cloudy-<em>gray</em>'}",62426e5764441fe6f90052b0,2107-70,Light,Warm,EAE4DE,Cloudy Gray,Brown,White,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-112-colorado-gray-2136-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2136-50/colorado-gray,"['Colorado Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2136-50/colorado-gray,2024-07-21T20:40:34Z,Colorado Gray 2136-50 | Benjamin Moore,2024-07-21T20:40:34Z,Color,A gray-tinged blue-green that conjures majestic stone cliffs standing high in the sky.,2926110fe1b06d4bcdcd98ddedfa3d227f5064ca,1,,"{'title': 'Colorado <em>Gray</em> 2136-50 | Benjamin Moore', 'sections': 'Colorado <em>Gray</em>', 'description': 'A <em>gray</em>-tinged blue-green that conjures majestic stone cliffs standing high in the sky.', 'color_name': 'Colorado <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2136-50&#x2F;colorado-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242544a196a6727f089485a,2136-50,Medium,Cool,9EB5B8,Colorado Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-187-portland-gray-2109-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2109-60/portland-gray,"['Portland Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2109-60/portland-gray,2024-07-21T20:13:44Z,Portland Gray 2109-60 | Benjamin Moore,2024-07-21T20:13:44Z,Color,A lavender-tinged gray that conjures the seductive mist that surrounds the Pacific Northwest.,242163b1b575cbb470e416684f4a686c40befce8,1,,"{'title': 'Portland <em>Gray</em> 2109-60 | Benjamin Moore', 'sections': 'Portland <em>Gray</em>', 'description': 'A lavender-tinged <em>gray</em> that conjures the seductive mist that surrounds the Pacific Northwest.', 'color_name': 'Portland <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2109-60&#x2F;portland-<em>gray</em>'}",62427ea8196a677392896f64,2109-60,Light,Warm,D3CCC7,Portland Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-187-elephant-gray-2109-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2109-50/elephant-gray,"['Elephant Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2109-50/elephant-gray,2024-07-21T20:13:48Z,Elephant Gray 2109-50 | Benjamin Moore,2024-07-21T20:13:47Z,Color,Hints of violet and brown bring velvety richness to this medium gray.,2936ab461d7a38a899c0a10c5af3e4d2e065d6e6,1,,"{'title': 'Elephant <em>Gray</em> 2109-50 | Benjamin Moore', 'sections': 'Elephant <em>Gray</em>', 'description': 'Hints of violet and brown bring velvety richness to this medium <em>gray</em>.', 'color_name': 'Elephant <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2109-50&#x2F;elephant-<em>gray</em>'}",6242ee0628ccbc0da3dd9621,2109-50,Medium,Warm,B5ABA7,Elephant Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/purple-paint-241-excalibur-gray-2118-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2118-50/excalibur-gray,"['Excalibur Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2118-50/excalibur-gray,2024-07-21T23:09:22Z,Excalibur Gray 2118-50 | Benjamin Moore,2024-07-21T23:09:21Z,Color,"A reassured, violet-tinged gray that conjures the image of a majestic stone fortress.",64a94dcc073e5c1ef9f1664c7cdb77feb8ebce8c,1,,"{'title': 'Excalibur <em>Gray</em> 2118-50 | Benjamin Moore', 'sections': 'Excalibur <em>Gray</em>', 'description': 'A reassured, violet-tinged <em>gray</em> that conjures the image of a majestic stone fortress.', 'color_name': 'Excalibur <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2118-50&#x2F;excalibur-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242dba1196a67623d8965fc,2118-50,Medium,Cool,A9ABB6,Excalibur Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-207-cement-gray-2112-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2112-60/cement-gray,"['Cement Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2112-60/cement-gray,2024-07-21T23:15:38Z,Cement Gray 2112-60 | Benjamin Moore,2024-07-21T23:15:38Z,Color,A cool gray that merges easily into any style of architecture.,15ba8ee8e6647b094486791d37e337d9007ec372,1,,"{'title': 'Cement <em>Gray</em> 2112-60 | Benjamin Moore', 'sections': 'Cement <em>Gray</em>', 'description': 'A cool <em>gray</em> that merges easily into any style of architecture.', 'color_name': 'Cement <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2112-60&#x2F;cement-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242b1e9196a67a87a895cc5,2112-60,Light,Cool,CDCCCA,Cement Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/purple-paint-156-winter-gray-2117-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2117-60/winter-gray,"['Winter Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2117-60/winter-gray,2024-07-21T23:14:22Z,Winter Gray 2117-60 | Benjamin Moore,2024-07-21T23:14:22Z,Color,Equal amounts of gray and violet come together in this gentle hue.,d9fc49a6e5d5e7d665f5ecce128f09bbd655fe05,1,,"{'title': 'Winter <em>Gray</em> 2117-60 | Benjamin Moore', 'sections': 'Winter <em>Gray</em>', 'description': 'Equal amounts of <em>gray</em> and violet come together in this gentle hue.', 'color_name': 'Winter <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2117-60&#x2F;winter-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",624275bfe7b9d2c8680f4903,2117-60,Light,Cool,D0CDD6,Winter Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-240-beacon-gray-2128-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2128-60/beacon-gray,"['Beacon Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2128-60/beacon-gray,2024-07-22T00:21:32Z,Beacon Gray 2128-60 | Benjamin Moore,2024-07-22T00:21:31Z,Color,"Clean and luminous, this light blue-gray can instantly brighten and refresh a space.",de08fd3aa4ada638e0e2c7f58d5aa46c43f84d4a,1,,"{'title': 'Beacon <em>Gray</em> 2128-60 | Benjamin Moore', 'sections': 'Beacon <em>Gray</em>', 'description': 'Clean and luminous, this light blue-<em>gray</em> can instantly brighten and refresh a space.', 'color_name': 'Beacon <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2128-60&#x2F;beacon-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242629b64441f1f5d005dfb,2128-60,Light,Cool,CDD7DE,Beacon Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-213-whale-gray-2134-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2134-40/whale-gray,"['Whale Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2134-40/whale-gray,2024-07-22T00:34:12Z,Whale Gray 2134-40 | Benjamin Moore,2024-07-22T00:34:12Z,Color,"A rich, versatile gray that delivers utility with a side of sophistication.",a90c84d60eaf66252252892fc9226917416b9494,1,,"{'title': 'Whale <em>Gray</em> 2134-40 | Benjamin Moore', 'sections': 'Whale <em>Gray</em>', 'description': 'A rich, versatile <em>gray</em> that delivers utility with a side of sophistication.', 'color_name': 'Whale <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2134-40&#x2F;whale-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",62423c5c28ccbc5c26ddaff0,2134-40,Medium,Cool,7E8283,Whale Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-226-shadow-gray-2125-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2125-40/shadow-gray,"['Shadow Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2125-40/shadow-gray,2024-07-22T00:34:54Z,Shadow Gray 2125-40 | Benjamin Moore,2024-07-22T00:34:53Z,Color,"A cool, adaptable medium gray that can quietly accentuate a space.",2b30f2e426ec6b532265896a7b6cafbb52daaebe,1,,"{'title': 'Shadow <em>Gray</em> 2125-40 | Benjamin Moore', 'sections': 'Shadow <em>Gray</em>', 'description': 'A cool, adaptable medium <em>gray</em> that can quietly accentuate a space.', 'color_name': 'Shadow <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2125-40&#x2F;shadow-<em>gray</em>'}",6242b2d064441f921a004a60,2125-40,Medium,Cool,A2A9AE,Shadow Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-083-gray-mirage-2142-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2142-50/gray-mirage,"['Gray Mirage', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2142-50/gray-mirage,2024-07-21T22:20:56Z,Gray Mirage 2142-50 | Benjamin Moore,2024-07-21T22:20:56Z,Color,"Green and yellow undertones come through in this warm, hazy gray.",d7a7ed66661fff2f5baf417cb1f9bab2228f0376,1,,"{'title': '<em>Gray</em> Mirage 2142-50 | Benjamin Moore', 'sections': '<em>Gray</em> Mirage', 'description': 'Green and yellow undertones come through in this warm, hazy <em>gray</em>.', 'color_name': '<em>Gray</em> Mirage', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2142-50&#x2F;<em>gray</em>-mirage', 'Undertone': '<em>Gray</em>'}",6242a0ca28ccbcef10dd9e65,2142-50,Medium,Cool,C8C5B2,Gray Mirage,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-210-rockport-gray-HC-105-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-105/rockport-gray,"['Rockport Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-105/rockport-gray,2024-07-21T22:23:00Z,Rockport Gray HC-105 | Benjamin Moore,2024-07-21T22:22:59Z,Color,A rich medium gray with the barest trace of violet undertone.,ddc3517d76bbb7c676ff33b010a6f525eba8a348,1,,"{'title': 'Rockport <em>Gray</em> HC-105 | Benjamin Moore', 'sections': 'Rockport <em>Gray</em>', 'description': 'A rich medium <em>gray</em> with the barest trace of violet undertone.', 'color_name': 'Rockport <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-105&#x2F;rockport-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",624233b1196a67d203895b80,HC-105,Medium,Warm,A8A295,Rockport Gray,Gray,Neutral,,,,,,,,,,
